hotel_id,price,offer,offer_cat,year,month,weekend,holiday,nnights,scarce_room,city,distance,stars,rating,country,city_actual,rating_reviewcount,center1label,center2label,neighbourhood,ratingta,ratingta_count,distance_alter,accommodation_type
8146,110,0,0% no offer,2017,11,0,0,1,0,London,2,3,3.5,United Kingdom,London,112,City centre,Wimbledon Park Underground Station,Paddington,3.5,782,5.7,Hotel
8147,108,1,15-50% offer,2017,11,0,0,1,0,London,2,3,2.9,United Kingdom,London,191,City centre,Wimbledon Park Underground Station,Paddington,3,569,5.7,Hotel
8148,122,1,15-50% offer,2017,11,0,0,1,0,London,2,3,3,United Kingdom,London,493,City centre,Wimbledon Park Underground Station,Paddington,3,793,5.7,Hotel
8149,122,1,15-50% offer,2017,11,0,0,1,0,London,2,3,3.2,United Kingdom,London,332,City centre,Wimbledon Park Underground Station,Paddington,3,517,5.6,Hotel
8151,129,1,15-50% offer,2017,11,0,0,1,0,London,2.1,3,3.5,United Kingdom,London,919,City centre,Wimbledon Park Underground Station,Paddington,3.5,636,5.6,Hotel
8156,182,1,15-50% offer,2017,11,0,0,1,1,London,2.7,4,3.7,United Kingdom,London,286,City centre,Wimbledon Park Underground Station,Paddington,4,1284,6.2,Hotel
8157,139,1,15-50% offer,2017,11,0,0,1,1,London,2.4,3,3.2,United Kingdom,London,172,City centre,Wimbledon Park Underground Station,Paddington,3,606,5.5,Hotel
8163,255,1,15-50% offer,2017,11,0,0,1,0,London,2,4,3.7,United Kingdom,London,2191,City centre,Wimbledon Park Underground Station,Paddington,3.5,4884,6,Hotel
8165,129,1,15-50% offer,2017,11,0,0,1,0,London,2.4,3.5,3.5,United Kingdom,London,779,City centre,Wimbledon Park Underground Station,Paddington,3,1080,5.4,Hotel
8169,128,1,15-50% offer,2017,11,0,0,1,0,London,2.2,3,3.5,United Kingdom,London,435,City centre,Wimbledon Park Underground Station,Paddington,3.5,649,5.5,Hotel
8173,113,1,50%-75% offer,2017,11,0,0,1,0,London,2.2,3,3.2,United Kingdom,London,521,City centre,Wimbledon Park Underground Station,Paddington,3,1101,5.6,Hotel
8174,193,1,1-15% offer,2017,11,0,0,1,0,London,2.4,4,4,United Kingdom,London,1097,City centre,Wimbledon Park Underground Station,Paddington,4,2031,5.5,Hotel
8175,198,1,1-15% offer,2017,11,0,0,1,0,London,2.3,4,3.7,United Kingdom,London,430,City centre,Wimbledon Park Underground Station,Paddington,4.5,1106,5.5,Hotel
8178,97,1,1-15% offer,2017,11,0,0,1,0,London,2,3,3,United Kingdom,London,439,City centre,Wimbledon Park Underground Station,Paddington,2.5,742,5.7,Hotel
8179,227,1,15-50% offer,2017,11,0,0,1,0,London,2.3,4,3.7,United Kingdom,London,39,City centre,Wimbledon Park Underground Station,Paddington,3,114,5.5,Hotel
8180,326,0,0% no offer,2017,11,0,0,1,0,London,2.5,4,4.4,United Kingdom,London,1020,City centre,Wimbledon Park Underground Station,Paddington,4,2495,5.9,Hotel
8181,284,1,15-50% offer,2017,11,0,0,1,0,London,2.1,4,4.3,United Kingdom,London,329,City centre,Wimbledon Park Underground Station,Paddington,4.5,1411,5.6,Hotel
8185,196,1,15-50% offer,2017,11,0,0,1,1,London,2.4,4,4.1,United Kingdom,London,514,City centre,Wimbledon Park Underground Station,Paddington,4,1624,5.5,Hotel
8186,95,1,15-50% offer,2017,11,0,0,1,0,London,2.7,3,3.2,United Kingdom,London,153,City centre,Wimbledon Park Underground Station,Paddington,3.5,467,5.5,Hotel
8189,120,0,0% no offer,2017,11,0,0,1,1,London,2,3,3,United Kingdom,London,31,City centre,Wimbledon Park Underground Station,Paddington,3,592,5.7,Hotel
8190,167,1,75%+ offer,2017,11,0,0,1,0,London,2,4,3.7,United Kingdom,London,344,City centre,Wimbledon Park Underground Station,Paddington,3.5,104,5.8,Hotel
8192,134,0,0% no offer,2017,11,0,0,1,1,London,2.1,4,2.7,United Kingdom,London,101,City centre,Wimbledon Park Underground Station,Paddington,2.5,87,6.1,Hotel
8193,116,1,15-50% offer,2017,11,0,0,1,1,London,2.5,3,3,United Kingdom,London,126,City centre,Wimbledon Park Underground Station,Paddington,3,774,5.5,Hotel
8194,117,1,15-50% offer,2017,11,0,0,1,0,London,2.5,3,3,United Kingdom,London,757,City centre,Wimbledon Park Underground Station,Paddington,3,901,5.4,Hotel
8195,401,0,0% no offer,2017,11,0,0,1,0,London,2.3,4,4.1,United Kingdom,London,77,City centre,Wimbledon Park Underground Station,Paddington,4.5,641,5.4,Hotel
8197,126,1,15-50% offer,2017,11,0,0,1,0,London,2.5,3,3.4,United Kingdom,London,262,City centre,Wimbledon Park Underground Station,Paddington,3.5,908,5.4,Hotel
8199,176,1,15-50% offer,2017,11,0,0,1,1,London,2.4,3,4,United Kingdom,London,159,City centre,Wimbledon Park Underground Station,Paddington,4,621,5.5,Hotel
8201,76,1,50%-75% offer,2017,11,0,0,1,1,London,2,3,3,United Kingdom,London,454,City centre,Wimbledon Park Underground Station,Paddington,3,723,5.6,Hotel
8203,251,1,15-50% offer,2017,11,0,0,1,0,London,2.6,4,4,United Kingdom,London,247,City centre,Wimbledon Park Underground Station,Paddington,4,736,5.4,Hotel
8206,113,1,50%-75% offer,2017,11,0,0,1,0,London,2.2,3,3.4,United Kingdom,London,166,City centre,Wimbledon Park Underground Station,Paddington,2.5,604,5.5,Hotel
8207,166,1,15-50% offer,2017,11,0,0,1,1,London,2.5,3,3.7,United Kingdom,London,99,City centre,Wimbledon Park Underground Station,Paddington,3.5,405,5.4,Hotel
8208,188,1,15-50% offer,2017,11,0,0,1,0,London,2.3,3,3.4,United Kingdom,London,183,City centre,Wimbledon Park Underground Station,Paddington,3.5,524,6.2,Hotel
8210,137,1,50%-75% offer,2017,11,0,0,1,1,London,2.5,3,2.9,United Kingdom,London,940,City centre,Wimbledon Park Underground Station,Paddington,2.5,1780,5.4,Hotel
8212,124,1,50%-75% offer,2017,11,0,0,1,0,London,2.5,3,3.2,United Kingdom,London,1012,City centre,Wimbledon Park Underground Station,Paddington,3,2718,5.3,Hotel
8215,161,1,15-50% offer,2017,11,0,0,1,1,London,2.3,4,3.2,United Kingdom,London,412,City centre,Wimbledon Park Underground Station,Paddington,3,998,5.4,Hotel
8216,131,1,15-50% offer,2017,11,0,0,1,1,London,2.8,3,3.5,United Kingdom,London,386,City centre,Wimbledon Park Underground Station,Paddington,3.5,723,5.5,Hotel
8217,246,1,15-50% offer,2017,11,0,0,1,1,London,2.2,4,4.5,United Kingdom,London,578,City centre,Wimbledon Park Underground Station,Paddington,4.5,433,5.5,Hotel
8222,198,1,15-50% offer,2017,11,0,0,1,0,London,2.2,4,3.4,United Kingdom,London,253,City centre,Wimbledon Park Underground Station,Paddington,3.5,1447,5.6,Hotel
8223,92,1,15-50% offer,2017,11,0,0,1,0,London,2,3,2.5,United Kingdom,London,152,City centre,Wimbledon Park Underground Station,Paddington,2,350,5.8,Hotel
8225,235,0,0% no offer,2017,11,0,0,1,0,London,2.5,3.5,NA,United Kingdom,London,NA,City centre,Wimbledon Park Underground Station,Paddington,5,14,5.3,Hotel
8228,142,1,1-15% offer,2017,11,0,0,1,1,London,2.3,3,3.9,United Kingdom,London,1557,City centre,Wimbledon Park Underground Station,Paddington,3.5,2184,5.4,Hotel
8229,116,1,15-50% offer,2017,11,0,0,1,1,London,2.5,3,3.7,United Kingdom,London,340,City centre,Wimbledon Park Underground Station,Paddington,3.5,554,5.3,Hotel
8232,198,1,15-50% offer,2017,11,0,0,1,0,London,2.3,4,3.5,United Kingdom,London,451,City centre,Wimbledon Park Underground Station,Paddington,4,2107,5.7,Hotel
8233,191,1,15-50% offer,2017,11,0,0,1,0,London,1.9,4,3.4,United Kingdom,London,288,City centre,Wimbledon Park Underground Station,Paddington,4,1420,5.8,Hotel
8234,137,1,1-15% offer,2017,11,0,0,1,1,London,2.2,3,3.2,United Kingdom,London,364,City centre,Wimbledon Park Underground Station,Paddington,3,390,5.5,Hotel
8236,313,1,15-50% offer,2017,11,0,0,1,0,London,2.1,4,4.1,United Kingdom,London,105,City centre,Wimbledon Park Underground Station,Paddington,4.5,281,5.7,Hotel
8237,112,1,50%-75% offer,2017,11,0,0,1,1,London,2.8,3,2.7,United Kingdom,London,668,City centre,Wimbledon Park Underground Station,Paddington,2.5,1909,5.4,Hotel
8239,157,1,1-15% offer,2017,11,0,0,1,1,London,2.7,3,4,United Kingdom,London,2347,City centre,Wimbledon Park Underground Station,Paddington,4,2333,5.5,Hotel
8243,217,1,15-50% offer,2017,11,0,0,1,0,London,2.3,4,3.7,United Kingdom,London,92,City centre,Wimbledon Park Underground Station,Paddington,4,904,5.3,Hotel
8247,135,1,75%+ offer,2017,11,0,0,1,0,London,2.2,3,2.2,United Kingdom,London,56,City centre,Wimbledon Park Underground Station,Paddington,2,40,5.6,Hotel
8249,159,1,15-50% offer,2017,11,0,0,1,1,London,2.5,3,3.5,United Kingdom,London,145,City centre,Wimbledon Park Underground Station,Paddington,3.5,527,5.5,Hotel
8250,173,1,15-50% offer,2017,11,0,0,1,0,London,2.2,4,3.7,United Kingdom,London,1475,City centre,Wimbledon Park Underground Station,Paddington,3.5,4025,5.4,Hotel
8251,218,1,15-50% offer,2017,11,0,0,1,0,London,2.1,4,3.2,United Kingdom,London,498,City centre,Wimbledon Park Underground Station,Paddington,3.5,1537,5.4,Hotel
8261,133,1,15-50% offer,2017,11,0,0,1,1,London,5,3.5,3.5,United Kingdom,London,14,City centre,Wimbledon Park Underground Station,Poplar,4,38,9.6,Hotel
8262,266,0,0% no offer,2017,11,0,0,1,0,London,5.3,4,4.5,United Kingdom,London,431,City centre,Wimbledon Park Underground Station,Poplar,4.5,3872,9.7,Hotel
8275,144,1,1-15% offer,2017,11,0,0,1,1,London,2.9,3,3.2,United Kingdom,London,270,City centre,Wimbledon Park Underground Station,Royal Borough of Kensington and Chelsea,2.5,384,5.3,Hotel
8278,187,1,1-15% offer,2017,11,0,0,1,0,London,3,3.5,4,United Kingdom,London,218,City centre,Wimbledon Park Underground Station,Royal Borough of Kensington and Chelsea,3.5,206,5.2,Hotel
8280,187,1,15-50% offer,2017,11,0,0,1,0,London,2.3,4,4,United Kingdom,London,230,City centre,Wimbledon Park Underground Station,Royal Borough of Kensington and Chelsea,4,1012,4.5,Hotel
8284,208,1,1-15% offer,2017,11,0,0,1,0,London,2.3,4,4,United Kingdom,London,227,City centre,Wimbledon Park Underground Station,Royal Borough of Kensington and Chelsea,4,641,4.4,Hotel
8286,97,1,15-50% offer,2017,11,0,0,1,1,London,2.8,3,3,United Kingdom,London,209,City centre,Wimbledon Park Underground Station,Royal Borough of Kensington and Chelsea,3,502,5.2,Hotel
8291,163,1,15-50% offer,2017,11,0,0,1,1,London,2.6,4,3,United Kingdom,London,30,City centre,Wimbledon Park Underground Station,Royal Borough of Kensington and Chelsea,3.5,452,4.7,Hotel
8292,134,1,1-15% offer,2017,11,0,0,1,0,London,3.5,3,3.9,United Kingdom,London,134,City centre,Wimbledon Park Underground Station,Royal Borough of Kensington and Chelsea,3.5,183,4.3,Hotel
8298,156,1,15-50% offer,2017,11,0,0,1,0,London,2.6,3,3.9,United Kingdom,London,102,City centre,Wimbledon Park Underground Station,Shoreditch,4,299,8.3,Hotel
8305,262,0,0% no offer,2017,11,0,0,1,0,London,2.3,3,3.9,United Kingdom,London,1128,City centre,Wimbledon Park Underground Station,Shoreditch,3.5,1312,8.1,Hotel
8308,270,0,0% no offer,2017,11,0,0,1,0,London,2.4,4,4.5,United Kingdom,London,203,City centre,Wimbledon Park Underground Station,Shoreditch,4.5,516,8.1,Hotel
8320,341,1,15-50% offer,2017,11,0,0,1,1,London,0.6,4,4.5,United Kingdom,London,319,City centre,Wimbledon Park Underground Station,Soho,5,2301,6.2,Hotel
8322,269,1,1-15% offer,2017,11,0,0,1,0,London,0.5,3.5,4.1,United Kingdom,London,270,City centre,Wimbledon Park Underground Station,Soho,3.5,179,6.2,Hotel
8324,355,1,50%-75% offer,2017,11,0,0,1,0,London,0.5,4,4.4,United Kingdom,London,293,City centre,Wimbledon Park Underground Station,Soho,4.5,649,6.2,Hotel
8325,319,1,15-50% offer,2017,11,0,0,1,0,London,0.4,4,4,United Kingdom,London,239,City centre,Wimbledon Park Underground Station,Soho,5,650,6.1,Hotel
8331,317,1,1-15% offer,2017,11,0,0,1,0,London,0.7,4,4.3,United Kingdom,London,1504,City centre,Wimbledon Park Underground Station,South Bank,4.5,7586,5.8,Hotel
8334,277,1,1-15% offer,2017,11,0,0,1,0,London,0.6,4,4.4,United Kingdom,London,4300,City centre,Wimbledon Park Underground Station,South Bank,4.5,17139,5.8,Hotel
8335,379,1,15-50% offer,2017,11,0,0,1,0,London,2,4,4.5,United Kingdom,London,526,City centre,Wimbledon Park Underground Station,South Bank,4.5,4164,7,Hotel
8339,200,1,15-50% offer,2017,11,0,0,1,0,London,3.6,3,4,United Kingdom,London,836,City centre,Wimbledon Park Underground Station,St Katharine\u0027s \u0026 Wapping,4,957,8.5,Hotel
8341,249,1,15-50% offer,2017,11,0,0,1,0,London,2.3,4,4.3,United Kingdom,London,1334,City centre,Wimbledon Park Underground Station,St Katharine\u0027s \u0026 Wapping,4,6950,7.3,Hotel
8352,89,1,15-50% offer,2017,11,0,0,1,0,London,6.6,3,3.2,United Kingdom,London,183,City centre,Wimbledon Park Underground Station,Stratford,3,686,12,Hotel
8353,131,1,15-50% offer,2017,11,0,0,1,0,London,5.7,3,4.1,United Kingdom,London,481,City centre,Wimbledon Park Underground Station,Stratford,4,877,11,Hotel
8354,128,1,15-50% offer,2017,11,0,0,1,0,London,6.2,3,3.7,United Kingdom,London,263,City centre,Wimbledon Park Underground Station,Stratford,3.5,837,12,Hotel
8356,100,1,15-50% offer,2017,11,0,0,1,1,London,6.2,3,3.7,United Kingdom,London,279,City centre,Wimbledon Park Underground Station,Stratford,3.5,200,12,Hotel
8359,118,1,50%-75% offer,2017,11,0,0,1,0,London,5.8,4,4.4,United Kingdom,London,202,City centre,Wimbledon Park Underground Station,Stratford,4.5,1464,11,Hotel
8361,78,1,15-50% offer,2017,11,0,0,1,0,London,6.6,3,3.4,United Kingdom,London,316,City centre,Wimbledon Park Underground Station,Stratford,3.5,1363,12,Hotel
8370,329,1,1-15% offer,2017,11,0,0,1,0,London,2.1,4,4.5,United Kingdom,London,1188,City centre,Wimbledon Park Underground Station,The City of London,4.5,3949,7.4,Hotel
8371,447,0,0% no offer,2017,11,0,0,1,1,London,0.9,4,4.6,United Kingdom,London,1052,City centre,Wimbledon Park Underground Station,The City of London,4.5,3620,6.7,Hotel
8373,387,1,15-50% offer,2017,11,0,0,1,0,London,2.2,4,4.4,United Kingdom,London,1814,City centre,Wimbledon Park Underground Station,The City of London,4,2922,7.4,Hotel
8375,295,1,15-50% offer,2017,11,0,0,1,0,London,2.3,4,4.4,United Kingdom,London,299,City centre,Wimbledon Park Underground Station,The City of London,4.5,1510,7.6,Hotel
8377,359,1,1-15% offer,2017,11,0,0,1,0,London,2.3,4,4.5,United Kingdom,London,202,City centre,Wimbledon Park Underground Station,The City of London,4.5,1311,7.6,Hotel
8379,357,1,15-50% offer,2017,11,0,0,1,0,London,1,4,4.4,United Kingdom,London,678,City centre,Wimbledon Park Underground Station,The City of London,4.5,2535,6.7,Hotel
8382,280,1,15-50% offer,2017,11,0,0,1,1,London,1.2,4,4.1,United Kingdom,London,1286,City centre,Wimbledon Park Underground Station,The City of London,4,2161,6.9,Hotel
8384,252,1,1-15% offer,2017,11,0,0,1,1,London,2.2,4,3.5,United Kingdom,London,60,City centre,Wimbledon Park Underground Station,The City of London,4,127,7.8,Hotel
8398,297,1,15-50% offer,2017,11,0,0,1,0,London,1.9,4,4,United Kingdom,London,876,City centre,Wimbledon Park Underground Station,The City of London,4,1438,7.3,Hotel
8399,379,1,15-50% offer,2017,11,0,0,1,0,London,2.1,4,4.4,United Kingdom,London,1467,City centre,Wimbledon Park Underground Station,The City of London,4.5,5912,7.4,Hotel
8400,490,1,15-50% offer,2017,11,0,0,1,1,London,1.8,4,4.6,United Kingdom,London,454,City centre,Wimbledon Park Underground Station,The City of London,4.5,1999,7.4,Hotel
8403,306,1,15-50% offer,2017,11,0,0,1,0,London,2.3,4,4.5,United Kingdom,London,40,City centre,Wimbledon Park Underground Station,The City of London,4.5,78,7.7,Hotel
8414,235,1,15-50% offer,2017,11,0,0,1,1,London,0.9,4,4.5,United Kingdom,London,414,City centre,Wimbledon Park Underground Station,Victoria,5,997,5.1,Hotel
8415,245,1,15-50% offer,2017,11,0,0,1,0,London,1.1,4,4.1,United Kingdom,London,669,City centre,Wimbledon Park Underground Station,Victoria,4.5,4198,4.8,Hotel
8418,183,0,0% no offer,2017,11,0,0,1,1,London,1.4,3,3.4,United Kingdom,London,463,City centre,Wimbledon Park Underground Station,Victoria,3,577,4.5,Hotel
8427,313,1,15-50% offer,2017,11,0,0,1,0,London,1.1,4,4.3,United Kingdom,London,1347,City centre,Wimbledon Park Underground Station,Victoria,4,2087,4.8,Hotel
8431,266,1,1-15% offer,2017,11,0,0,1,0,London,1.1,4,4.3,United Kingdom,London,928,City centre,Wimbledon Park Underground Station,Victoria,4,4497,4.8,Hotel
8432,223,1,1-15% offer,2017,11,0,0,1,1,London,1.2,4,2.9,United Kingdom,London,560,City centre,Wimbledon Park Underground Station,Victoria,2.5,1391,4.8,Hotel
8439,264,1,15-50% offer,2017,11,0,0,1,0,London,1,4,4.3,United Kingdom,London,1500,City centre,Wimbledon Park Underground Station,Victoria,4.5,6472,5.1,Hotel
8443,253,1,15-50% offer,2017,11,0,0,1,1,London,0.6,3.5,4.3,United Kingdom,London,318,City centre,Wimbledon Park Underground Station,Victoria,4.5,1352,5.4,Hotel
8447,268,1,15-50% offer,2017,11,0,0,1,0,London,0.9,4,4.4,United Kingdom,London,635,City centre,Wimbledon Park Underground Station,Victoria,4.5,4262,5,Hotel
8451,205,1,15-50% offer,2017,11,0,0,1,1,London,1.2,3,2.2,United Kingdom,London,237,City centre,Wimbledon Park Underground Station,Victoria,1.5,259,4.7,Hotel
8453,350,1,15-50% offer,2017,11,0,0,1,1,London,1.4,4,4.8,United Kingdom,London,31,City centre,Wimbledon Park Underground Station,Victoria,5,239,4.5,Hotel
8454,413,1,15-50% offer,2017,11,0,0,1,1,London,0.7,4,4.4,United Kingdom,London,1025,City centre,Wimbledon Park Underground Station,Victoria,4.5,3662,5.2,Hotel
8455,180,1,1-15% offer,2017,11,0,0,1,1,London,1.2,3,3.7,United Kingdom,London,633,City centre,Wimbledon Park Underground Station,Victoria,3.5,1502,4.7,Hotel
8458,137,1,15-50% offer,2017,11,0,0,1,1,London,1.3,3,3.4,United Kingdom,London,104,City centre,Wimbledon Park Underground Station,Victoria,3,2,4.6,Hotel
8467,410,1,15-50% offer,2017,11,0,0,1,0,London,0.7,4,4.5,United Kingdom,London,714,City centre,Wimbledon Park Underground Station,Victoria,4.5,5805,5.2,Hotel
8521,353,1,50%-75% offer,2017,11,0,0,1,0,London,0.1,4,4.3,United Kingdom,London,295,City centre,Wimbledon Park Underground Station,West End,4.5,42,5.9,Hotel
8523,333,0,0% no offer,2017,11,0,0,1,0,London,0.5,4,4.4,United Kingdom,London,426,City centre,Wimbledon Park Underground Station,West End,4.5,2955,6.3,Hotel
8529,275,1,15-50% offer,2017,11,0,0,1,0,London,0.8,4,4.1,United Kingdom,London,365,City centre,Wimbledon Park Underground Station,West End,4,1114,6.4,Hotel
8533,288,1,15-50% offer,2017,11,0,0,1,0,London,0.4,4,3.9,United Kingdom,London,3464,City centre,Wimbledon Park Underground Station,West End,4,9787,6.3,Hotel
8540,282,1,15-50% offer,2017,11,0,0,1,0,London,0.7,4,4.5,United Kingdom,London,778,City centre,Wimbledon Park Underground Station,West End,4.5,1519,6.6,Hotel
8542,280,1,15-50% offer,2017,11,0,0,1,0,London,0.1,4,4.1,United Kingdom,London,1203,City centre,Wimbledon Park Underground Station,West End,4.5,2238,5.9,Hotel
8543,282,1,15-50% offer,2017,11,0,0,1,1,London,0.1,4,4.1,United Kingdom,London,1122,City centre,Wimbledon Park Underground Station,West End,4,1592,5.9,Hotel
8545,164,1,15-50% offer,2017,11,0,0,1,0,London,0.7,3,3.5,United Kingdom,London,2895,City centre,Wimbledon Park Underground Station,West End,3.5,6237,6.5,Hotel
8546,295,1,15-50% offer,2017,11,0,0,1,0,London,0.2,4,4.1,United Kingdom,London,88,City centre,Wimbledon Park Underground Station,West End,4.5,920,6,Hotel
8551,401,1,15-50% offer,2017,11,0,0,1,0,London,0.1,4,4.6,United Kingdom,London,626,City centre,Wimbledon Park Underground Station,West End,5,3946,6,Hotel
8553,299,1,15-50% offer,2017,11,0,0,1,0,London,0.2,4,4.1,United Kingdom,London,371,City centre,Wimbledon Park Underground Station,West End,4.5,1586,5.9,Hotel
8555,146,1,15-50% offer,2017,11,0,0,1,1,London,4.2,3.5,3.9,United Kingdom,London,61,City centre,Wimbledon Park Underground Station,White City,4,153,5,Hotel
8559,120,1,1-15% offer,2017,11,0,0,1,0,London,4.1,3,3.4,United Kingdom,London,57,City centre,Wimbledon Park Underground Station,White City,3.5,357,4.9,Hotel
8562,205,1,15-50% offer,2017,11,0,0,1,0,London,4.2,4,4.4,United Kingdom,London,1088,City centre,Wimbledon Park Underground Station,White City,4.5,1615,4.9,Hotel
21897,81,1,1-15% offer,2017,11,0,0,1,0,Vienna,1.7,4,3.9,Austria,Vienna,189,City centre,Donauturm,17. Hernals,3.5,708,3.8,Hotel
21901,85,1,15-50% offer,2017,11,0,0,1,0,Vienna,1.4,4,3.7,Austria,Vienna,53,City centre,Donauturm,Alsergrund,3.5,629,2.5,Hotel
21902,83,1,15-50% offer,2017,11,0,0,1,0,Vienna,1.7,3,4,Austria,Vienna,55,City centre,Donauturm,Alsergrund,4,52,2.5,Hotel
21903,82,1,15-50% offer,2017,11,0,0,1,1,Vienna,1.2,4,3.9,Austria,Vienna,33,City centre,Donauturm,Alsergrund,3.5,219,2.8,Hotel
21906,103,0,0% no offer,2017,11,0,0,1,1,Vienna,0.9,4,3.9,Austria,Vienna,57,City centre,Donauturm,Alsergrund,3.5,251,2.4,Hotel
21907,150,0,0% no offer,2017,11,0,0,1,0,Vienna,1,4,4.6,Austria,Vienna,161,City centre,Donauturm,Alsergrund,4.5,617,2.7,Hotel
21912,60,1,1-15% offer,2017,11,0,0,1,1,Vienna,1.1,4,4.1,Austria,Vienna,203,City centre,Donauturm,Alsergrund,4,359,2.7,Hotel
21913,128,0,0% no offer,2017,11,0,0,1,0,Vienna,0.8,4,4,Austria,Vienna,251,City centre,Donauturm,Alsergrund,4,829,2.9,Hotel
21917,85,1,1-15% offer,2017,11,0,0,1,0,Vienna,1.7,4,4.1,Austria,Vienna,18,City centre,Donauturm,Alsergrund,4,62,2.6,Hotel
21918,77,1,15-50% offer,2017,11,0,0,1,0,Vienna,0.9,3,3.7,Austria,Vienna,20,City centre,Donauturm,Alsergrund,3.5,97,2.8,Hotel
21919,78,1,15-50% offer,2017,11,0,0,1,1,Vienna,0.8,3,3.9,Austria,Vienna,77,City centre,Donauturm,Alsergrund,3.5,120,2.8,Hotel
21920,78,0,0% no offer,2017,11,0,0,1,1,Vienna,0.9,3,4,Austria,Vienna,76,City centre,Donauturm,Alsergrund,3.5,161,2.8,Hotel
21924,77,0,0% no offer,2017,11,0,0,1,1,Vienna,4.2,3,3.9,Austria,Vienna,77,City centre,Donauturm,Donaustadt,4,158,1.5,Hotel
21925,77,1,50%-75% offer,2017,11,0,0,1,0,Vienna,3.9,3,2.7,Austria,Vienna,193,City centre,Donauturm,Donaustadt,3,91,1.9,Hotel
21926,95,1,15-50% offer,2017,11,0,0,1,0,Vienna,3.6,4,4.3,Austria,Vienna,94,City centre,Donauturm,Donaustadt,4,228,1.2,Hotel
21930,208,0,0% no offer,2017,11,0,0,1,1,Vienna,2.9,4,4.1,Austria,Vienna,178,City centre,Donauturm,Donaustadt,4,1085,0.6,Hotel
21933,87,0,0% no offer,2017,11,0,0,1,1,Vienna,3.4,3,3.7,Austria,Vienna,330,City centre,Donauturm,Donaustadt,3.5,423,0.9,Hotel
21935,54,1,50%-75% offer,2017,11,0,0,1,0,Vienna,2,3,3.5,Austria,Vienna,194,City centre,Donauturm,Favoriten,4,522,4.5,Hotel
21940,99,0,0% no offer,2017,11,0,0,1,0,Vienna,1.7,3.5,4.4,Austria,Vienna,441,City centre,Donauturm,Favoriten,4.5,630,4.2,Hotel
21941,75,1,15-50% offer,2017,11,0,0,1,0,Vienna,1.7,3.5,4.4,Austria,Vienna,1122,City centre,Donauturm,Favoriten,4.5,573,4.1,Hotel
21943,76,1,15-50% offer,2017,11,0,0,1,0,Vienna,2.1,3,4.4,Austria,Vienna,362,City centre,Donauturm,Favoriten,4,269,4.6,Hotel
21946,91,0,0% no offer,2017,11,0,0,1,0,Vienna,1.9,4,4.5,Austria,Vienna,525,City centre,Donauturm,Favoriten,4.5,741,4.2,Hotel
21959,71,1,1-15% offer,2017,11,0,0,1,0,Vienna,1.7,4,4,Austria,Vienna,821,City centre,Donauturm,Favoriten,4,31,4.2,Hotel
21965,113,1,15-50% offer,2017,11,0,0,1,0,Vienna,0.2,3,4.4,Austria,Vienna,77,City centre,Donauturm,Graben,4,259,2.9,Hotel
21968,156,1,1-15% offer,2017,11,0,0,1,1,Vienna,0.3,3,4.5,Austria,Vienna,184,City centre,Donauturm,Innere Stadt,4.5,1347,2.6,Hotel
21970,133,1,15-50% offer,2017,11,0,0,1,1,Vienna,0.3,4,4.3,Austria,Vienna,319,City centre,Donauturm,Innere Stadt,4,466,2.6,Hotel
21971,123,1,15-50% offer,2017,11,0,0,1,1,Vienna,0.5,4,4.1,Austria,Vienna,73,City centre,Donauturm,Innere Stadt,3.5,47,3.1,Hotel
21972,219,1,1-15% offer,2017,11,0,0,1,1,Vienna,0.3,4,4.5,Austria,Vienna,81,City centre,Donauturm,Innere Stadt,4.5,392,3,Hotel
21973,152,1,15-50% offer,2017,11,0,0,1,0,Vienna,0.3,4,4.3,Austria,Vienna,271,City centre,Donauturm,Innere Stadt,4,261,3,Hotel
21975,115,1,15-50% offer,2017,11,0,0,1,1,Vienna,0.1,4,4.3,Austria,Vienna,211,City centre,Donauturm,Innere Stadt,4.5,211,2.7,Hotel
21977,138,1,15-50% offer,2017,11,0,0,1,0,Vienna,0.2,4,4.5,Austria,Vienna,316,City centre,Donauturm,Innere Stadt,4.5,463,2.6,Hotel
21980,146,0,0% no offer,2017,11,0,0,1,0,Vienna,0.1,4,4.4,Austria,Vienna,336,City centre,Donauturm,Innere Stadt,4,714,2.9,Hotel
21984,98,0,0% no offer,2017,11,0,0,1,1,Vienna,0.5,3,3.7,Austria,Vienna,88,City centre,Donauturm,Innere Stadt,3.5,66,2.6,Hotel
21985,121,1,15-50% offer,2017,11,0,0,1,1,Vienna,0.3,3.5,4.5,Austria,Vienna,140,City centre,Donauturm,Innere Stadt,4.5,557,2.5,Hotel
21986,149,1,1-15% offer,2017,11,0,0,1,0,Vienna,0.2,4,4,Austria,Vienna,391,City centre,Donauturm,Innere Stadt,4,1516,2.6,Hotel
21987,120,1,1-15% offer,2017,11,0,0,1,0,Vienna,0.3,3,3.9,Austria,Vienna,320,City centre,Donauturm,Innere Stadt,3.5,515,2.5,Hotel
21988,157,1,1-15% offer,2017,11,0,0,1,1,Vienna,0.4,3,4.4,Austria,Vienna,21,City centre,Donauturm,Innere Stadt,4.5,146,2.9,Hotel
21995,112,1,15-50% offer,2017,11,0,0,1,0,Vienna,0.2,4,4,Austria,Vienna,505,City centre,Donauturm,Innere Stadt,4,607,2.9,Hotel
